policy_id,line_of_business,exposure_premium,accident_year,development_year,incremental_paid,cumulative_paid,incremental_incurred,cumulative_incurred,reported_year
P0078,Auto,44806.18,2020,9,9817.61,56412.84,7146.27,57408.17,2028
P0078,Auto,44806.18,2020,10,2836.43,59249.27,4562.43,61970.6,2029
P0079,Health,94305.7,2005,1,4793.23,4793.23,8905.72,8905.72,2005
P0079,Health,94305.7,2005,2,1650.36,6443.6,3706.49,12612.22,2006
P0079,Health,94305.7,2005,3,3771.86,10215.45,5188.75,17800.97,2007
P0079,Health,94305.7,2005,4,2010.75,12226.21,4723.15,22524.11,2008
P0079,Health,94305.7,2005,5,4023.29,16249.49,2660.29,25184.4,2009
P0079,Health,94305.7,2005,6,4603.7,20853.2,3765.68,28950.08,2010
P0079,Health,94305.7,2005,7,7073.45,27926.64,2959.5,31909.58,2011
P0079,Health,94305.7,2005,8,5324.52,33251.16,3123.26,35032.84,2012
P0079,Health,94305.7,2005,9,3285.8,36536.96,6772.38,41805.21,2013
P0079,Health,94305.7,2005,10,5892.85,42429.81,4107.57,45912.79,2014
P0079,Health,94305.7,2006,1,4140.64,4140.64,1988.19,1988.19,2006
P0079,Health,94305.7,2006,2,13348.09,17488.73,8899.26,10887.44,2007
P0079,Health,94305.7,2006,3,7888.86,25377.58,1800.79,12688.23,2008
P0079,Health,94305.7,2006,4,3295.62,28673.21,4351.7,17039.93,2009
P0079,Health,94305.7,2006,5,1293.94,29967.15,10254.46,27294.39,2010
P0079,Health,94305.7,2006,6,13834.38,43801.53,23291.83,50586.22,2011
P0079,Health,94305.7,2006,7,2404.45,46205.98,5970.76,56556.98,2012
P0079,Health,94305.7,2006,8,12621.61,58827.59,4605.33,61162.32,2013
P0079,Health,94305.7,2006,9,3362.03,62189.63,1489.64,62651.96,2014
P0079,Health,94305.7,2006,10,11048.27,73237.9,5426.34,68078.3,2015
P0079,Health,94305.7,2007,1,3000.86,3000.86,6708.99,6708.99,2007
P0079,Health,94305.7,2007,2,5565.25,8566.11,6187.49,12896.48,2008
P0079,Health,94305.7,2007,3,4295.08,12861.18,17122.59,30019.07,2009
P0079,Health,94305.7,2007,4,4553.41,17414.59,17086.24,47105.31,2010
P0079,Health,94305.7,2007,5,7421.04,24835.64,7032.68,54137.99,2011
P0079,Health,94305.7,2007,6,4618.85,29454.49,10875.56,65013.54,2012
P0079,Health,94305.7,2007,7,5411.53,34866.02,2864.11,67877.65,2013
P0079,Health,94305.7,2007,8,2543.63,37409.65,7392.66,75270.31,2014
P0079,Health,94305.7,2007,9,2649.24,40058.89,5265.55,80535.86,2015
P0079,Health,94305.7,2007,10,10479.98,50538.87,6804.11,87339.97,2016
P0079,Health,94305.7,2008,1,3016.04,3016.04,14757.32,14757.32,2008
P0079,Health,94305.7,2008,2,54685.164970092,10353.19,61243.593240527545,25971.77,2009
P0079,Health,94305.7,2008,3,1022.39,11375.58,6933.36,32905.13,2010
P0079,Health,94305.7,2008,4,9015.53,20391.11,18082.6,50987.73,2011
P0079,Health,94305.7,2008,5,1794.57,22185.68,12794.67,63782.4,2012
P0079,Health,94305.7,2008,6,15807.81,37993.49,1339.97,65122.37,2013
P0079,Health,94305.7,2008,7,6989.8,44983.29,8474.68,73597.05,2014
P0079,Health,94305.7,2008,8,3977.02,48960.31,3902.75,77499.8,2015
P0079,Health,94305.7,2008,9,7979.98,56940.29,3576.06,81075.86,2016
P0079,Health,94305.7,2008,10,4294.62,61234.91,9712.88,90788.74,2017
P0079,Health,94305.7,2009,1,17069.07,17069.07,8015.18,8015.18,2009
P0079,Health,94305.7,2009,2,5489.72,22558.79,3831.55,11846.73,2010
P0079,Health,94305.7,2009,3,2464.57,25023.36,11958.63,23805.36,2011
P0079,Health,94305.7,2009,4,4490.76,29514.12,12307.89,36113.24,2012
P0079,Health,94305.7,2009,5,3969.94,33484.07,3491.2,39604.45,2013
P0079,Health,94305.7,2009,6,6712.67,40196.74,5213.09,44817.54,2014
P0079,Health,94305.7,2009,7,2150.22,42346.95,19627.0,64444.53,2015
P0079,Health,94305.7,2009,8,3223.76,45570.72,10528.25,74972.78,2016
P0079,Health,94305.7,2009,9,9013.63,54584.34,2277.6,77250.39,2017
P0079,Health,94305.7,2009,10,2478.78,57063.12,4453.51,81703.89,2018
P0079,Health,94305.7,2010,1,2727.77,2727.77,18416.88,18416.88,2010
P0079,Health,94305.7,2010,2,4346.26,7074.03,10253.02,28669.9,2011
P0079,Health,94305.7,2010,3,7163.4,14237.42,6616.48,35286.38,2012
P0079,Health,94305.7,2010,4,5143.13,19380.56,13075.49,48361.87,2013
P0079,Health,94305.7,2010,5,2806.32,22186.88,18415.32,66777.19,2014
P0079,Health,94305.7,2010,6,2030.7,24217.58,9504.89,76282.08,2015
P0079,Health,94305.7,2010,7,1869.78,26087.36,4409.47,80691.55,2016
P0079,Health,94305.7,2010,8,5337.49,31424.85,3912.05,84603.6,2017
P0079,Health,94305.7,2010,9,4402.93,35827.78,2083.12,86686.72,2018
P0079,Health,94305.7,2010,10,2504.83,38332.61,7795.4,94482.12,2019
P0079,Health,94305.7,2011,1,5104.94,5104.94,3391.86,3391.86,2011
P0079,Health,94305.7,2011,2,12634.51,17739.45,2341.51,5733.37,2012
P0079,Health,94305.7,2011,3,3881.9,21621.35,3860.47,9593.84,2013
P0079,Health,94305.7,2011,4,7690.33,29311.69,5688.59,15282.43,2014
P0079,Health,94305.7,2011,5,4635.4,33947.08,1512.55,16794.98,2015
P0079,Health,94305.7,2011,6,9161.06,43108.15,4722.18,21517.16,2016
P0079,Health,94305.7,2011,7,5421.65,48529.8,3256.83,24773.99,2017
P0079,Health,94305.7,2011,8,2652.12,51181.91,15709.25,40483.23,2018
P0079,Health,94305.7,2011,9,1445.09,52627.0,2629.54,43112.77,2019
P0079,Health,94305.7,2011,10,14094.47,66721.47,8612.98,51725.76,2020
P0079,Health,94305.7,2012,1,3981.32,3981.32,13162.42,13162.42,2012
P0079,Health,94305.7,2012,2,6836.25,10817.58,6472.81,19635.23,2013
P0079,Health,94305.7,2012,3,5855.21,16672.78,7617.25,27252.47,2014
P0079,Health,94305.7,2012,4,7123.67,23796.45,25583.03,52835.5,2015
P0079,Health,94305.7,2012,5,4362.36,28158.81,4903.33,57738.83,2016
P0079,Health,94305.7,2012,6,2103.52,30262.33,5303.78,63042.61,2017
P0079,Health,94305.7,2012,7,98819.67448160384,48682.73,66937.02324681843,73998.62,2018
P0079,Health,94305.7,2012,8,3417.37,52100.1,5616.88,79615.5,2019
P0079,Health,94305.7,2012,9,2017.65,54117.75,2790.9,82406.4,2020
P0079,Health,94305.7,2012,10,5551.38,59669.13,3890.86,86297.26,2021
P0079,Health,94305.7,2013,1,2406.61,2406.61,7749.56,7749.56,2013
P0079,Health,94305.7,2013,2,4720.26,7126.86,1835.77,9585.33,2014
P0079,Health,94305.7,2013,3,1169.8,8296.67,3690.42,13275.75,2015
P0079,Health,94305.7,2013,4,1644.86,9941.52,1486.63,14762.38,2016
P0079,Health,94305.7,2013,5,11020.05,20961.57,5136.39,19898.77,2017
P0079,Health,94305.7,2013,6,4152.15,25113.72,4820.43,24719.2,2018
P0079,Health,94305.7,2013,7,2254.56,27368.28,7333.34,32052.55,2019
P0079,Health,94305.7,2013,8,4562.85,31931.13,3236.73,35289.27,2020
P0079,Health,94305.7,2013,9,3267.74,35198.87,2329.2,37618.48,2021
P0079,Health,94305.7,2013,10,3762.44,38961.31,4650.66,42269.13,2022
P0079,Health,94305.7,2014,1,3694.48,3694.48,5716.5,5716.5,2014
P0079,Health,94305.7,2014,2,4732.62,8427.1,6464.24,12180.74,2015
P0079,Health,94305.7,2014,3,9675.59,18102.69,8330.01,20510.75,2016
P0079,Health,94305.7,2014,4,9753.74,27856.43,3038.41,23549.16,2017
P0079,Health,94305.7,2014,5,3502.26,31358.69,8690.81,32239.97,2018
P0079,Health,94305.7,2014,6,8000.25,39358.93,3420.25,35660.22,2019
P0079,Health,94305.7,2014,7,7671.76,47030.7,2841.34,38501.56,2020
P0079,Health,94305.7,2014,8,7001.87,54032.56,5399.69,43901.24,2021
P0079,Health,94305.7,2014,9,1897.11,55929.68,4058.84,47960.08,2022
P0079,Health,94305.7,2014,10,23035.24,78964.92,6338.83,54298.91,2023
P0079,Health,94305.7,2015,1,25021.94,25021.94,2001.71,2001.71,2015
P0079,Health,94305.7,2015,2,8456.68,33478.62,933.06,2934.76,2016
P0079,Health,94305.7,2015,3,4999.18,38477.8,8555.72,11490.49,2017
P0079,Health,94305.7,2015,4,8988.63,47466.43,3143.26,14633.74,2018
P0079,Health,94305.7,2015,5,10348.08,57814.51,3785.39,18419.13,2019
P0079,Health,94305.7,2015,6,4457.42,62271.93,4060.97,22480.1,2020
P0079,Health,94305.7,2015,7,2256.84,64528.77,16503.16,38983.26,2021
P0079,Health,94305.7,2015,8,5170.92,69699.69,11773.73,50756.99,2022
P0079,Health,94305.7,2015,9,10388.88,80088.57,2793.21,53550.2,2023
P0079,Health,94305.7,2015,10,11713.32,91801.89,7823.55,61373.74,2024
P0079,Health,94305.7,2016,1,2412.85,2412.85,7530.37,7530.37,2016
P0079,Health,94305.7,2016,2,2443.33,4856.17,16933.08,24463.44,2017
P0079,Health,94305.7,2016,3,8838.25,13694.42,5232.79,29696.23,2018
P0079,Health,94305.7,2016,4,12119.31,25813.73,1817.31,31513.54,2019
P0079,Health,94305.7,2016,5,2959.14,28772.88,4609.2,36122.74,2020
P0079,Health,94305.7,2016,6,23912.88,52685.75,2599.74,38722.48,2021
P0079,Health,94305.7,2016,7,1513.35,54199.1,2001.06,40723.54,2022
P0079,Health,94305.7,2016,8,9428.99,63628.09,3628.48,44352.02,2023
P0079,Health,94305.7,2016,9,4473.08,68101.17,9381.42,53733.44,2024
P0079,Health,94305.7,2016,10,4476.22,72577.39,6344.9,60078.33,2025
P0079,Health,94305.7,2017,1,7272.42,7272.42,4068.5,4068.5,2017
P0079,Health,94305.7,2017,2,4450.5,11722.91,6515.06,10583.56,2018
P0079,Health,94305.7,2017,3,9181.25,20904.16,3158.48,13742.04,2019
P0079,Health,94305.7,2017,4,603.53,21507.69,8850.34,22592.38,2020
P0079,Health,94305.7,2017,5,9571.97,31079.66,6326.66,28919.04,2021
P0079,Health,94305.7,2017,6,6032.99,37112.65,3705.18,32624.22,2022
P0079,Health,94305.7,2017,7,7096.25,44208.9,9993.8,42618.02,2023
P0079,Health,94305.7,2017,8,5201.7,49410.6,31457.01,74075.03,2024
P0079,Health,94305.7,2017,9,1673.34,51083.94,6164.59,80239.62,2025
P0079,Health,94305.7,2017,10,2197.65,53281.59,10182.19,90421.81,2026
P0079,Health,94305.7,2018,1,1652.69,1652.69,2161.93,2161.93,2018
P0079,Health,94305.7,2018,2,3209.79,4862.49,6624.87,8786.8,2019
P0079,Health,94305.7,2018,3,3295.66,8158.15,3650.77,12437.58,2020
P0079,Health,94305.7,2018,4,4405.33,12563.48,4642.16,17079.74,2021
P0079,Health,94305.7,2018,5,14163.28,26726.76,8889.63,25969.37,2022
P0079,Health,94305.7,2018,6,3983.79,30710.55,23870.81,49840.18,2023
P0079,Health,94305.7,2018,7,59288.174391738925,37764.59,15578.22286345954,52631.39,2024
P0079,Health,94305.7,2018,8,5983.45,43748.04,8001.32,60632.71,2025
P0079,Health,94305.7,2018,9,3089.78,46837.82,2632.65,63265.36,2026
P0079,Health,94305.7,2018,10,5311.95,52149.77,4274.18,67539.54,2027
P0079,Health,94305.7,2019,1,109830.991717318,14081.01,58356.41439453968,9240.14,2019
P0079,Health,94305.7,2019,2,3192.79,17273.8,7410.55,16650.69,2020
P0079,Health,94305.7,2019,3,12139.05,29412.85,2073.18,18723.87,2021
P0079,Health,94305.7,2019,4,2443.65,31856.5,5457.17,24181.04,2022
P0079,Health,94305.7,2019,5,5126.17,36982.67,5302.67,29483.71,2023
P0079,Health,94305.7,2019,6,4022.46,41005.13,4377.62,33861.33,2024
P0079,Health,94305.7,2019,7,6543.15,47548.28,12164.33,46025.66,2025
P0079,Health,94305.7,2019,8,3570.73,51119.01,30314.55,76340.21,2026
P0079,Health,94305.7,2019,9,19725.69,70844.7,13946.48,90286.69,2027
P0079,Health,94305.7,2019,10,7730.52,78575.22,22428.66,112715.35,2028
P0079,Health,94305.7,2020,1,4081.06,4081.06,3070.76,3070.76,2020
P0079,Health,94305.7,2020,2,3459.96,7541.02,2725.6,5796.36,2021
P0079,Health,94305.7,2020,3,5445.01,12986.03,6784.42,12580.78,2022
P0079,Health,94305.7,2020,4,5754.75,18740.78,5452.35,18033.13,2023
P0079,Health,94305.7,2020,5,5488.45,24229.23,18544.53,36577.66,2024
P0079,Health,94305.7,2020,6,7717.37,31946.61,10490.86,47068.52,2025
P0079,Health,94305.7,2020,7,5714.41,37661.01,1775.06,48843.58,2026
P0079,Health,94305.7,2020,8,1404.55,39065.57,23634.68,72478.26,2027
P0079,Health,94305.7,2020,9,3445.82,42511.39,3571.63,76049.89,2028
P0079,Health,94305.7,2020,10,5938.18,48449.57,8085.16,84135.05,2029
P0080,Auto,22376.88,2005,1,9636.55,9636.55,22854.83,22854.83,2005
P0080,Auto,22376.88,2005,2,17154.75,26791.3,3741.24,26596.07,2006
P0080,Auto,22376.88,2005,3,11820.95,38612.25,5044.03,31640.1,2007
P0080,Auto,22376.88,2005,4,5449.39,44061.64,3068.77,34708.88,2008
P0080,Auto,22376.88,2005,5,11637.959242791987,45895.84,36731.637087263734,41164.66,2009
P0080,Auto,22376.88,2005,6,3072.75,48968.59,12635.87,53800.53,2010
P0080,Auto,22376.88,2005,7,4928.35,53896.94,8191.38,61991.91,2011
P0080,Auto,22376.88,2005,8,15627.43,69524.37,2333.49,64325.4,2012
P0080,Auto,22376.88,2005,9,3612.96,73137.33,7490.89,71816.29,2013
P0080,Auto,22376.88,2005,10,7467.25,80604.58,14289.4,86105.69,2014
P0080,Auto,22376.88,2006,1,11009.59,11009.59,7063.38,7063.38,2006
P0080,Auto,22376.88,2006,2,7419.73,18429.32,8321.34,15384.71,2007
P0080,Auto,22376.88,2006,3,2144.62,20573.94,5915.68,21300.39,2008
P0080,Auto,22376.88,2006,4,7139.84,27713.78,9098.01,30398.4,2009
P0080,Auto,22376.88,2006,5,3141.51,30855.29,2715.32,33113.72,2010
P0080,Auto,22376.88,2006,6,5091.57,35946.87,26159.85,59273.58,2011
P0080,Auto,22376.88,2006,7,3381.39,39328.25,15011.54,74285.12,2012
P0080,Auto,22376.88,2006,8,18193.73,57521.99,6813.43,81098.55,2013
P0080,Auto,22376.88,2006,9,3727.98,61249.96,9450.27,90548.82,2014
P0080,Auto,22376.88,2006,10,6877.48,68127.45,3617.19,94166.01,2015
P0080,Auto,22376.88,2007,1,3783.3,3783.3,9066.4,9066.4,2007
P0080,Auto,22376.88,2007,2,11532.48,15315.79,5265.19,14331.59,2008
P0080,Auto,22376.88,2007,3,5716.55,21032.34,10539.36,24870.95,2009
P0080,Auto,22376.88,2007,4,5317.58,26349.92,5352.38,30223.32,2010
P0080,Auto,22376.88,2007,5,3536.09,29886.01,3842.76,34066.08,2011
P0080,Auto,22376.88,2007,6,38860.46,68746.47,5753.04,39819.12,2012
P0080,Auto,22376.88,2007,7,15600.46,84346.93,21453.01,61272.13,2013
P0080,Auto,22376.88,2007,8,5276.44,89623.37,8541.79,69813.92,2014
P0080,Auto,22376.88,2007,9,6446.22,96069.6,2135.16,71949.08,2015
P0080,Auto,22376.88,2007,10,2024.61,98094.21,6829.58,78778.67,2016
P0080,Auto,22376.88,2008,1,4456.31,4456.31,24808.24,24808.24,2008
P0080,Auto,22376.88,2008,2,5084.31,9540.61,25860.58,50668.82,2009
P0080,Auto,22376.88,2008,3,4298.58,13839.19,25168.92,75837.75,2010
P0080,Auto,22376.88,2008,4,8552.78,22391.98,9790.12,85627.87,2011
P0080,Auto,22376.88,2008,5,4193.45,26585.43,9883.94,95511.81,2012
P0080,Auto,22376.88,2008,6,19622.15,46207.58,5963.7,101475.51,2013
P0080,Auto,22376.88,2008,7,4731.21,50938.79,5552.99,107028.49,2014
P0080,Auto,22376.88,2008,8,18649.84,69588.63,12010.91,119039.41,2015
P0080,Auto,22376.88,2008,9,16529.31,86117.95,8220.29,127259.7,2016
P0080,Auto,22376.88,2008,10,6167.43,92285.38,8880.26,136139.95,2017
P0080,Auto,22376.88,2009,1,12690.71,12690.71,5551.6,5551.6,2009
P0080,Auto,22376.88,2009,2,15640.03,28330.74,8526.26,14077.87,2010
P0080,Auto,22376.88,2009,3,1113.34,29444.08,12249.87,26327.73,2011
P0080,Auto,22376.88,2009,4,2462.42,31906.5,12043.08,38370.82,2012
P0080,Auto,22376.88,2009,5,11277.64,43184.14,8314.45,46685.26,2013
P0080,Auto,22376.88,2009,6,8778.77,51962.91,14243.19,60928.46,2014
P0080,Auto,22376.88,2009,7,4241.09,56204.0,11501.42,72429.88,2015
P0080,Auto,22376.88,2009,8,13543.08,69747.08,22626.63,95056.5,2016
P0080,Auto,22376.88,2009,9,2766.86,72513.94,8784.87,103841.37,2017
P0080,Auto,22376.88,2009,10,3060.92,75574.87,3268.48,107109.85,2018
P0080,Auto,22376.88,2010,1,7714.32,7714.32,6967.72,6967.72,2010
P0080,Auto,22376.88,2010,2,13373.3,21087.63,5179.69,12147.42,2011
P0080,Auto,22376.88,2010,3,5462.59,26550.22,7653.19,19800.61,2012
P0080,Auto,22376.88,2010,4,3282.09,29832.31,3978.56,23779.17,2013
P0080,Auto,22376.88,2010,5,13105.45,42937.76,4494.26,28273.43,2014
P0080,Auto,22376.88,2010,6,126039.90164001643,56666.52,98536.3802376341,38369.93,2015
P0080,Auto,22376.88,2010,7,2030.92,58697.44,9567.14,47937.07,2016
P0080,Auto,22376.88,2010,8,8649.45,67346.89,8873.95,56811.02,2017
P0080,Auto,22376.88,2010,9,5432.75,72779.64,3417.89,60228.91,2018
P0080,Auto,22376.88,2010,10,15396.01,88175.65,6147.0,66375.91,2019
P0080,Auto,22376.88,2011,1,3232.89,3232.89,9091.12,9091.12,2011
P0080,Auto,22376.88,2011,2,3567.32,6800.2,3396.38,12487.49,2012
P0080,Auto,22376.88,2011,3,4613.23,11413.43,4142.47,16629.96,2013
P0080,Auto,22376.88,2011,4,3168.28,14581.72,11606.41,28236.37,2014
P0080,Auto,22376.88,2011,5,5540.47,20122.19,15857.87,44094.24,2015
P0080,Auto,22376.88,2011,6,3298.95,23421.14,1969.49,46063.73,2016
P0080,Auto,22376.88,2011,7,6658.53,30079.67,24197.63,70261.37,2017
P0080,Auto,22376.88,2011,8,8701.11,38780.77,62666.79,132928.16,2018
P0080,Auto,22376.88,2011,9,7570.06,46350.83,7783.11,140711.27,2019
P0080,Auto,22376.88,2011,10,1327.11,47677.94,8905.18,149616.44,2020
P0080,Auto,22376.88,2012,1,6751.92,6751.92,4962.33,4962.33,2012
P0080,Auto,22376.88,2012,2,5452.17,12204.09,6292.76,11255.08,2013
P0080,Auto,22376.88,2012,3,5289.95,17494.04,28499.03,39754.12,2014
P0080,Auto,22376.88,2012,4,4628.14,22122.19,7430.47,47184.59,2015
P0080,Auto,22376.88,2012,5,4522.34,26644.53,11421.2,58605.79,2016
P0080,Auto,22376.88,2012,6,6790.29,33434.82,5425.62,64031.41,2017
P0080,Auto,22376.88,2012,7,1558.28,34993.1,7825.48,71856.89,2018
P0080,Auto,22376.88,2012,8,4831.01,39824.11,6325.26,78182.15,2019
P0080,Auto,22376.88,2012,9,2622.27,42446.38,17999.92,96182.07,2020
P0080,Auto,22376.88,2012,10,10929.65,53376.03,17967.49,114149.56,2021
P0080,Auto,22376.88,2013,1,13391.83,13391.83,9991.07,9991.07,2013
P0080,Auto,22376.88,2013,2,2697.06,16088.89,23985.29,33976.36,2014
P0080,Auto,22376.88,2013,3,3134.33,19223.22,5469.48,39445.84,2015
P0080,Auto,22376.88,2013,4,9841.33,29064.55,11208.23,50654.07,2016
P0080,Auto,22376.88,2013,5,8956.01,38020.56,4987.17,55641.24,2017
P0080,Auto,22376.88,2013,6,3923.2,41943.76,38909.66,94550.89,2018
P0080,Auto,22376.88,2013,7,5837.13,47780.9,5893.38,100444.27,2019
P0080,Auto,22376.88,2013,8,3641.04,51421.94,7832.95,108277.22,2020
P0080,Auto,22376.88,2013,9,6892.1,58314.03,6525.46,114802.68,2021
P0080,Auto,22376.88,2013,10,7837.88,66151.91,22681.42,137484.1,2022
P0080,Auto,22376.88,2014,1,3955.96,3955.96,6802.08,6802.08,2014
P0080,Auto,22376.88,2014,2,3812.43,7768.38,8112.11,14914.19,2015
P0080,Auto,22376.88,2014,3,4030.26,11798.64,4568.84,19483.03,2016
P0080,Auto,22376.88,2014,4,2159.97,13958.61,7067.64,26550.67,2017
P0080,Auto,22376.88,2014,5,8105.95,22064.56,24273.93,50824.6,2018
P0080,Auto,22376.88,2014,6,8334.56,30399.12,4817.67,55642.27,2019
P0080,Auto,22376.88,2014,7,2316.33,32715.45,2807.15,58449.42,2020
P0080,Auto,22376.88,2014,8,2422.55,35138.0,24574.25,83023.67,2021
P0080,Auto,22376.88,2014,9,7339.18,42477.18,4388.53,87412.2,2022
P0080,Auto,22376.88,2014,10,3064.42,45541.6,3624.78,91036.98,2023
P0080,Auto,22376.88,2015,1,3916.7,3916.7,16584.16,16584.16,2015
P0080,Auto,22376.88,2015,2,5875.55,9792.25,2396.1,18980.27,2016
P0080,Auto,22376.88,2015,3,30237.44,40029.69,2971.17,21951.44,2017
P0080,Auto,22376.88,2015,4,3967.65,43997.34,16513.38,38464.82,2018
P0080,Auto,22376.88,2015,5,8023.42,52020.76,4749.9,43214.72,2019
P0080,Auto,22376.88,2015,6,2534.01,54554.77,3354.78,46569.5,2020
P0080,Auto,22376.88,2015,7,3181.05,57735.82,6632.57,53202.06,2021
P0080,Auto,22376.88,2015,8,6858.6,64594.42,5947.74,59149.8,2022
P0080,Auto,22376.88,2015,9,5837.54,70431.96,3163.13,62312.94,2023
P0080,Auto,22376.88,2015,10,7366.59,77798.55,16174.45,78487.39,2024
P0080,Auto,22376.88,2016,1,5353.79,5353.79,5809.35,5809.35,2016
P0080,Auto,22376.88,2016,2,6358.93,11712.72,14437.27,20246.62,2017
P0080,Auto,22376.88,2016,3,3207.38,14920.1,18222.6,38469.23,2018
P0080,Auto,22376.88,2016,4,8057.59,22977.69,6733.84,45203.07,2019
P0080,Auto,22376.88,2016,5,14027.6,37005.29,2885.29,48088.36,2020
P0080,Auto,22376.88,2016,6,8646.82,45652.11,8919.91,57008.28,2021
P0080,Auto,22376.88,2016,7,3117.22,48769.33,9111.31,66119.58,2022
P0080,Auto,22376.88,2016,8,7316.07,56085.4,5823.8,71943.38,2023
P0080,Auto,22376.88,2016,9,10976.23,67061.62,4423.1,76366.49,2024
P0080,Auto,22376.88,2016,10,7249.88,74311.5,6018.86,82385.35,2025
P0080,Auto,22376.88,2017,1,3901.93,3901.93,9384.78,9384.78,2017
P0080,Auto,22376.88,2017,2,5187.98,9089.91,2353.64,11738.42,2018
P0080,Auto,22376.88,2017,3,1700.65,10790.57,11466.27,23204.69,2019
P0080,Auto,22376.88,2017,4,2553.18,13343.75,8025.62,31230.31,2020
P0080,Auto,22376.88,2017,5,55659.07449326213,19579.04,31546.398638703733,36329.58,2021
P0080,Auto,22376.88,2017,6,23604.26,43183.3,7484.55,43814.13,2022
P0080,Auto,22376.88,2017,7,10182.83,53366.13,8056.19,51870.32,2023
P0080,Auto,22376.88,2017,8,5102.25,58468.38,6512.4,58382.72,2024
P0080,Auto,22376.88,2017,9,16655.48,75123.86,14136.26,72518.98,2025
P0080,Auto,22376.88,2017,10,23527.03,98650.89,7707.69,80226.67,2026
P0080,Auto,22376.88,2018,1,3247.56,3247.56,4848.69,4848.69,2018
P0080,Auto,22376.88,2018,2,2612.52,5860.08,11290.94,16139.63,2019
P0080,Auto,22376.88,2018,3,3981.34,9841.42,777.51,16917.14,2020
P0080,Auto,22376.88,2018,4,33663.11,43504.52,4426.68,21343.82,2021
P0080,Auto,22376.88,2018,5,4007.41,47511.93,21267.88,42611.69,2022
P0080,Auto,22376.88,2018,6,2575.34,50087.28,14624.44,57236.13,2023
P0080,Auto,22376.88,2018,7,3977.09,54064.37,2612.77,59848.9,2024
P0080,Auto,22376.88,2018,8,19801.58,73865.95,12594.21,72443.12,2025
P0080,Auto,22376.88,2018,9,11424.5,85290.45,8537.16,80980.28,2026
P0080,Auto,22376.88,2018,10,9126.03,94416.48,2785.87,83766.14,2027
P0080,Auto,22376.88,2019,1,6487.56,6487.56,3445.04,3445.04,2019
P0080,Auto,22376.88,2019,2,2269.37,8756.93,8799.87,12244.91,2020
P0080,Auto,22376.88,2019,3,13496.96,22253.89,5046.58,17291.49,2021
P0080,Auto,22376.88,2019,4,5172.47,27426.36,2975.36,20266.85,2022
P0080,Auto,22376.88,2019,5,6030.39,33456.75,11236.0,31502.85,2023
P0080,Auto,22376.88,2019,6,10441.92,43898.67,9666.76,41169.61,2024
P0080,Auto,22376.88,2019,7,3891.75,47790.42,4186.98,45356.59,2025
P0080,Auto,22376.88,2019,8,10470.3,58260.71,11651.9,57008.48,2026
P0080,Auto,22376.88,2019,9,5319.41,63580.13,4897.62,61906.1,2027
P0080,Auto,22376.88,2019,10,13583.18,77163.31,5130.0,67036.1,2028
P0080,Auto,22376.88,2020,1,10113.91,10113.91,5997.12,5997.12,2020
P0080,Auto,22376.88,2020,2,2882.01,12995.92,20403.13,26400.25,2021
P0080,Auto,22376.88,2020,3,6526.07,19521.98,4013.04,30413.29,2022
P0080,Auto,22376.88,2020,4,2266.41,21788.39,2675.32,33088.61,2023
P0080,Auto,22376.88,2020,5,4621.51,26409.9,25397.73,58486.34,2024
P0080,Auto,22376.88,2020,6,3984.84,30394.74,18179.38,76665.72,2025
P0080,Auto,22376.88,2020,7,5475.18,35869.92,2887.13,79552.85,2026
P0080,Auto,22376.88,2020,8,4308.16,40178.08,2692.25,82245.11,2027
P0080,Auto,22376.88,2020,9,3295.58,43473.66,3550.35,85795.45,2028
P0080,Auto,22376.88,2020,10,1582.64,45056.3,19030.19,104825.65,2029
P0081,Health,40695.97,2005,1,5795.89,5795.89,3401.97,3401.97,2005
P0081,Health,40695.97,2005,2,5839.64,11635.53,3064.58,6466.55,2006
P0081,Health,40695.97,2005,3,770.82,12406.35,43572.76,50039.31,2007
P0081,Health,40695.97,2005,4,5709.65,18116.0,3641.66,53680.97,2008
P0081,Health,40695.97,2005,5,1291.36,19407.36,1932.56,55613.52,2009
P0081,Health,40695.97,2005,6,15920.1,35327.46,15738.42,71351.95,2010
P0081,Health,40695.97,2005,7,8471.34,43798.79,2519.84,73871.78,2011
P0081,Health,40695.97,2005,8,14388.36,58187.16,7535.28,81407.06,2012
P0081,Health,40695.97,2005,9,7908.08,66095.24,7516.25,88923.32,2013
P0081,Health,40695.97,2005,10,1741.15,67836.39,2377.47,91300.78,2014
P0081,Health,40695.97,2006,1,3498.33,3498.33,8630.44,8630.44,2006
P0081,Health,40695.97,2006,2,1902.44,5400.76,4864.7,13495.15,2007
P0081,Health,40695.97,2006,3,4418.55,9819.31,9579.89,23075.03,2008
P0081,Health,40695.97,2006,4,8018.15,17837.47,2711.74,25786.77,2009
P0081,Health,40695.97,2006,5,13764.85,31602.32,2436.3,28223.07,2010
P0081,Health,40695.97,2006,6,10740.33,42342.64,3742.1,31965.17,2011
P0081,Health,40695.97,2006,7,5607.95,47950.6,6442.65,38407.82,2012
